Ecoregion,Country,Site,Latitude,Longitude,Genus,Species,Taxon,N_min,Date,Start_decimal,STrSS,Gamete_release,DoSRtNFM,ToSS_decimal,ToSR_decimal,daylen_decimal,sunset,sunrise
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Goniastrea,retiformis,Goniastrea  retiformis,1.0,2012-04-10,21.05,1.8833333333333329,Bundles,3,19.166666666666668,7.033333333333333,12.8,19.1,7.2
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Lobophyllia,hemprichii,Lobophyllia  hemprichii,1.0,2012-04-10,19.383333333333333,0.216666666666665,Both separately,3,19.166666666666668,7.033333333333333,12.8,19.1,7.2
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Montipora,corbettensis,Montipora  corbettensis,1.0,2012-04-10,20.6,1.4333333333333336,Bundles,3,19.166666666666668,7.033333333333333,12.8,19.1,7.2
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Montipora,verrucosa,Montipora  verrucosa,1.0,2012-04-10,20.45,1.2833333333333314,Bundles,3,19.166666666666668,7.033333333333333,12.8,19.1,7.2
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Montipora,verrucosa,Montipora  verrucosa,1.0,2012-04-10,20.316666666666666,1.1499999999999986,Bundles,3,19.166666666666668,7.033333333333333,12.8,19.1,7.2
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,pini,Platygyra  pini,1.0,2012-04-10,20.95,1.7833333333333314,Bundles,3,19.166666666666668,7.033333333333333,12.8,19.1,7.2
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,pini,Platygyra  pini,1.0,2012-04-10,21.333333333333332,2.1666666666666643,Bundles,3,19.166666666666668,7.033333333333333,12.8,19.1,7.2
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Scapophyllia,cylindrica,Scapophyllia  cylindrica,1.0,2012-04-10,21.3,2.133333333333333,Bundles,3,19.166666666666668,7.033333333333333,12.8,19.1,7.2
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Acanthastrea,rotundoflora,Acanthastrea  rotundoflora,1.0,2012-04-11,20.583333333333332,1.4166666666666643,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Diploastrea,heliopora,Diploastrea  heliopora,1.0,2012-04-11,21.4,2.2333333333333307,Both separately,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Dipsastraea,favus,Dipsastraea  favus,1.0,2012-04-11,21.6,2.4333333333333336,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Dipsastraea,matthaii,Dipsastraea  matthaii,1.0,2012-04-11,20.966666666666665,1.7999999999999972,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-11,21.783333333333335,2.616666666666667,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-11,21.45,2.2833333333333314,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-11,20.816666666666666,1.6499999999999986,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-11,21.966666666666665,2.799999999999997,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-11,21.216666666666665,2.049999999999997,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-11,20.95,1.7833333333333314,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,chinensis,Favites  chinensis,1.0,2012-04-11,21.566666666666666,2.3999999999999986,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,complanata,Favites  complanata,1.0,2012-04-11,21.966666666666665,2.799999999999997,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Galaxea,astreata,Galaxea  astreata,1.0,2012-04-11,21.083333333333332,1.9166666666666643,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Galaxea,astreata,Galaxea  astreata,2.0,2012-04-11,19.95,0.7833333333333314,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Galaxea,fascicularis,Galaxea  fascicularis,2.0,2012-04-11,21.75,2.583333333333332,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Goniastrea,minuta,Goniastrea  minuta,1.0,2012-04-11,20.9,1.7333333333333307,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Goniastrea,minuta,Goniastrea  minuta,1.0,2012-04-11,20.45,1.2833333333333314,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Goniastrea,pectinata,Goniastrea  pectinata,1.0,2012-04-11,21.1,1.9333333333333336,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Goniastrea,pectinata,Goniastrea  pectinata,2.0,2012-04-11,21.0,1.8333333333333321,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Lobophyllia,corymbosa,Lobophyllia  corymbosa,1.0,2012-04-11,20.716666666666665,1.5499999999999972,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Lobophyllia,radians,Lobophyllia  radians,1.0,2012-04-11,19.7,0.5333333333333314,Both separately,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Merulina,ampliata,Merulina  ampliata,2.0,2012-04-11,20.7,1.5333333333333314,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Montipora,corbettensis,Montipora  corbettensis,1.0,2012-04-11,20.583333333333332,1.4166666666666643,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Pectinia,lactuca,Pectinia  lactuca,1.0,2012-04-11,21.216666666666665,2.049999999999997,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Pectinia,paeonia,Pectinia  paeonia,1.0,2012-04-11,21.366666666666667,2.1999999999999993,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Pectinia,paeonia,Pectinia  paeonia,1.0,2012-04-11,21.133333333333333,1.966666666666665,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,pini,Platygyra  pini,1.0,2012-04-11,21.183333333333334,2.0166666666666657,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,pini,Platygyra  pini,1.0,2012-04-11,20.716666666666665,1.5499999999999972,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,20.916666666666668,1.75,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,21.5,2.333333333333332,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,21.95,2.7833333333333314,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,21.366666666666667,2.1999999999999993,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,21.8,2.633333333333333,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,21.633333333333333,2.466666666666665,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,21.2,2.0333333333333314,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,21.783333333333335,2.616666666666667,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,sinensis,Platygyra  sinensis,1.0,2012-04-11,21.316666666666666,2.1499999999999986,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Scapophyllia,cylindrica,Scapophyllia  cylindrica,1.0,2012-04-11,21.05,1.8833333333333329,Bundles,4,19.166666666666668,7.016666666666667,12.9,19.1,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Acanthastrea,echinata,Acanthastrea  echinata,1.0,2012-04-12,19.4,0.25,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Acanthastrea,echinata,Acanthastrea  echinata,1.0,2012-04-12,19.55,0.40000000000000213,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Dipsastraea,favus,Dipsastraea  favus,1.0,2012-04-12,20.9,1.75,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Dipsastraea,speciosa,Dipsastraea  speciosa,1.0,2012-04-12,19.633333333333333,0.4833333333333343,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Echinophyllia,aspera,Echinophyllia  aspera,1.0,2012-04-12,20.75,1.6000000000000014,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,1.0,2012-04-12,20.633333333333333,1.4833333333333343,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,1.0,2012-04-12,20.966666666666665,1.8166666666666664,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Echinopora,gemmacea,Echinopora  gemmacea,1.0,2012-04-12,20.683333333333334,1.533333333333335,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Echinopora,gemmacea,Echinopora  gemmacea,1.0,2012-04-12,21.55,2.400000000000002,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-12,20.833333333333332,1.6833333333333336,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-12,21.0,1.8500000000000014,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-12,21.416666666666668,2.2666666666666693,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,abdita,Favites  abdita,1.0,2012-04-12,21.7,2.5500000000000007,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,complanata,Favites  complanata,1.0,2012-04-12,21.816666666666666,2.666666666666668,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Favites,valenciennesi,Favites  valenciennesi,1.0,2012-04-12,21.483333333333334,2.3333333333333357,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Galaxea,astreata,Galaxea  astreata,1.0,2012-04-12,20.733333333333334,1.5833333333333357,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Galaxea,astreata,Galaxea  astreata,1.0,2012-04-12,20.216666666666665,1.0666666666666664,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Galaxea,astreata,Galaxea  astreata,1.0,2012-04-12,20.633333333333333,1.4833333333333343,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Galaxea,fascicularis,Galaxea  fascicularis,1.0,2012-04-12,19.45,0.3000000000000007,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Goniastrea,minuta,Goniastrea  minuta,1.0,2012-04-12,21.066666666666666,1.9166666666666679,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Goniastrea,pectinata,Goniastrea  pectinata,1.0,2012-04-12,20.8,1.6500000000000021,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Goniastrea,pectinata,Goniastrea  pectinata,1.0,2012-04-12,20.933333333333334,1.783333333333335,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Leptoria,phrygia,Leptoria  phrygia,1.0,2012-04-12,21.05,1.9000000000000021,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Lobophyllia,corymbosa,Lobophyllia  corymbosa,1.0,2012-04-12,20.283333333333335,1.1333333333333364,Both separately,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Lobophyllia,corymbosa,Lobophyllia  corymbosa,1.0,2012-04-12,21.85,2.700000000000003,Both separately,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Merulina,ampliata,Merulina  ampliata,1.0,2012-04-12,20.583333333333332,1.4333333333333336,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Merulina,ampliata,Merulina  ampliata,1.0,2012-04-12,20.666666666666668,1.5166666666666693,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Montipora,informis,Montipora  informis,1.0,2012-04-12,20.55,1.4000000000000021,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Oulophyllia,bennettae,Oulophyllia  bennettae,1.0,2012-04-12,23.1,3.950000000000003,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Pectinia,lactuca,Pectinia  lactuca,1.0,2012-04-12,21.383333333333333,2.2333333333333343,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Pectinia,lactuca,Pectinia  lactuca,1.0,2012-04-12,21.333333333333332,2.1833333333333336,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Pectinia,paeonia,Pectinia  paeonia,2.0,2012-04-12,21.216666666666665,2.0666666666666664,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,pini,Platygyra  pini,1.0,2012-04-12,21.35,2.200000000000003,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
"Strait of Malacca, eastern Sumatra and Singapore",Singapore,Raffles Lighthouse,1.1666666666666667,103.75,Platygyra,pini,Platygyra  pini,1.0,2012-04-12,20.95,1.8000000000000007,Bundles,5,19.15,7.016666666666667,12.8,19.9,7.1
